Tx_Power_dBm,Target_SNR_dB,Mean_Channel_Gain,Noise_Power_Watts,Phase_Noise_Var,BPSK_BER,QPSK_BER,8PSK_BER,16QAM_BER,64QAM_BER,256QAM_BER,Label_Best_Scheme
14.45,6.0,0.9814,0.006999899331031671,0.03,0.0096,0.0362,0.09833333333333333,0.1228,0.13670000000000002,0.119,BPSK
15.69,38.18,0.9764,5.6358522220553225e-06,0.03,0.0,0.0,0.0,0.0,0.0,0.0013,64QAM
18.49,3.72,0.9782,0.029962784876102537,0.03,0.023,0.0742,0.1388,0.15445,0.14666666666666667,0.119725,BPSK
19.84,15.7,0.9777,0.002595258324871186,0.03,0.0,0.0002,0.0027333333333333337,0.00755,0.05446666666666666,0.092975,QPSK
12.06,29.02,0.9802,2.0145699370355744e-05,0.03,0.0,0.0,0.0,0.0,6.666666666666667e-05,0.0078,64QAM
11.22,2.35,0.9768,0.007706286033814016,0.03,0.0498,0.0991,0.16213333333333332,0.168,0.1492,0.1209,BPSK
29.03,27.47,0.9707,0.0014308675752570076,0.03,0.0,0.0,0.0,0.0,0.00036666666666666667,0.01295,64QAM
17.05,37.49,0.9852,9.019890472529648e-06,0.03,0.0,0.0,0.0,0.0,0.0,0.00165,64QAM
21.65,20.13,0.9746,0.0014178534999698279,0.03,0.0,0.0,6.666666666666667e-05,0.00055,0.017266666666666666,0.061525,16QAM
26.97,14.18,0.9758,0.019006562405497553,0.03,0.0002,0.0002,0.0076,0.01745,0.07393333333333334,0.0994,QPSK
25.01,33.67,0.9787,0.0001362440244592384,0.03,0.0,0.0,0.0,0.0,0.0,0.00285,64QAM
28.79,5.51,0.9735,0.21291483388939142,0.03,0.01,0.0436,0.10973333333333334,0.13185,0.1396,0.11915,BPSK
11.72,10.64,0.9782,0.001281910544411946,0.03,0.0004,0.0029,0.03,0.05425,0.11009999999999999,0.111475,BPSK
14.88,32.54,0.9784,1.7154417499168347e-05,0.03,0.0,0.0,0.0,0.0,0.0,0.00355,64QAM
27.02,21.97,0.9783,0.003200464107189357,0.03,0.0,0.0,6.666666666666667e-05,0.00015,0.006666666666666667,0.048225,16QAM
22.05,12.79,0.9807,0.008426638455256675,0.03,0.0002,0.0009,0.010799999999999999,0.0274,0.08689999999999999,0.1042,QPSK
12.46,31.1,0.9783,1.3694383619132364e-05,0.03,0.0,0.0,0.0,0.0,9.999999999999999e-05,0.004075,64QAM
16.23,23.0,0.9736,0.00021003483833551738,0.03,0.0,0.0,6.666666666666667e-05,0.00015,0.0049,0.038875,16QAM
10.24,19.04,0.9765,0.0001317225063399802,0.03,0.0,0.0,0.0005333333333333334,0.00135,0.0242,0.070725,8PSK
13.53,8.63,0.9751,0.0030889105936371727,0.03,0.0014,0.0089,0.055933333333333335,0.08195,0.12369999999999999,0.11515,BPSK
22.01,38.86,0.9792,2.0624573154946228e-05,0.03,0.0,0.0,0.0,0.0,0.0,0.001225,64QAM
21.33,5.15,0.9742,0.04157623556261607,0.03,0.0108,0.0459,0.11666666666666665,0.1381,0.14316666666666666,0.119725,BPSK
20.99,17.22,0.9764,0.002383683321999427,0.03,0.0002,0.0,0.0011333333333333332,0.0026,0.04073333333333334,0.08465,QPSK
29.49,16.9,0.9802,0.018169575185363142,0.03,0.0,0.0,0.0012666666666666666,0.0038,0.0444,0.085725,QPSK
12.87,39.15,0.975,2.3554345839413997e-06,0.03,0.0,0.0,0.0,0.0,0.0,0.00145,64QAM
16.16,31.26,0.9786,3.09103946621446e-05,0.03,0.0,0.0,0.0,0.0,6.666666666666667e-05,0.004225,64QAM
25.92,35.94,0.9805,9.955754225952723e-05,0.03,0.0,0.0,0.0,0.0,0.0,0.0019,64QAM
25.91,9.94,0.9748,0.03962586872080358,0.03,0.0004,0.0046,0.04073333333333334,0.06605,0.11536666666666667,0.11315,BPSK
10.3,33.13,0.9794,5.212282985622131e-06,0.03,0.0,0.0,0.0,0.0,3.3333333333333335e-05,0.002725,64QAM
27.83,36.37,0.9788,0.0001400589128983893,0.03,0.0,0.0,0.0,0.0,0.0,0.001625,64QAM
11.85,24.36,0.9819,5.6103313100165974e-05,0.03,0.0,0.0,0.0,5e-05,0.0019333333333333331,0.026975,16QAM
28.39,6.84,0.9761,0.14293818806901679,0.03,0.006,0.025,0.08986666666666666,0.1129,0.13446666666666665,0.11755,BPSK
10.33,14.66,0.9737,0.0003689001004642019,0.03,0.0,0.0001,0.0058,0.01325,0.06826666666666667,0.098075,QPSK
22.39,29.98,0.9779,0.00017406408300438554,0.03,0.0,0.0,0.0,0.0,3.3333333333333335e-05,0.0061,64QAM
26.12,24.8,0.9795,0.0013558232695147444,0.03,0.0,0.0,0.0,5e-05,0.0019666666666666665,0.025825,16QAM
17.54,35.7,0.9837,1.5271315618659778e-05,0.03,0.0,0.0,0.0,0.0,3.3333333333333335e-05,0.00185,64QAM
22.8,15.65,0.9787,0.0051946516195574815,0.03,0.0,0.0001,0.0027333333333333337,0.00755,0.056600000000000004,0.0927,QPSK
10.23,22.92,0.9758,5.389505939948054e-05,0.03,0.0,0.0,0.0,5e-05,0.004233333333333333,0.038575,16QAM
25.01,37.83,0.98,5.2170770141278357e-05,0.03,0.0,0.0,0.0,0.0,0.0,0.001475,64QAM
28.69,5.6,0.9735,0.2037781370055845,0.03,0.0112,0.0375,0.10333333333333333,0.12925,0.13953333333333334,0.1195,BPSK
24.06,33.0,0.9742,0.00012761505109685833,0.03,0.0,0.0,0.0,0.0,0.0,0.0031,64QAM
14.22,14.21,0.9751,0.0010033739288899013,0.03,0.0002,0.0005,0.006600000000000001,0.016,0.07313333333333334,0.100475,QPSK
17.18,36.87,0.9781,1.0735030856652704e-05,0.03,0.0,0.0,0.0,0.0,0.0,0.001775,64QAM
15.39,17.72,0.9795,0.000585089376246542,0.03,0.0,0.0,0.0005333333333333334,0.00295,0.032933333333333335,0.079875,8PSK
22.17,15.27,0.9768,0.00489382725989639,0.03,0.0,0.0003,0.004066666666666667,0.0106,0.058666666666666666,0.0948,QPSK
27.83,2.74,0.9832,0.3229162071125201,0.03,0.0348,0.0923,0.15306666666666666,0.16375,0.14786666666666667,0.12145,BPSK
16.79,23.01,0.9778,0.00023893101905664307,0.03,0.0,0.0,0.00013333333333333334,0.0002,0.004033333333333333,0.03735,16QAM
11.13,14.4,0.9762,0.0004709625723761035,0.03,0.0002,0.0003,0.0061333333333333335,0.01475,0.07076666666666666,0.0988,QPSK
10.53,29.68,0.9799,1.2142516935294797e-05,0.03,0.0,0.0,0.0,0.0,0.00013333333333333334,0.0069,64QAM
10.64,21.56,0.975,8.09017390335292e-05,0.03,0.0,0.0,0.0,0.00015,0.009,0.050775,16QAM
25.56,24.51,0.9724,0.0012720501269322005,0.03,0.0,0.0,0.0,5e-05,0.0022,0.027425,16QAM
11.16,4.79,0.9705,0.004335574839779111,0.03,0.019,0.0568,0.12146666666666667,0.14035,0.14283333333333334,0.120325,BPSK
26.01,11.74,0.9816,0.026732638268227905,0.03,0.0002,0.0015,0.021533333333333335,0.0419,0.10223333333333333,0.108875,BPSK
20.81,4.65,0.9803,0.041261206418387736,0.03,0.0152,0.0472,0.12019999999999999,0.1429,0.14286666666666667,0.119775,BPSK
25.27,32.47,0.9788,0.00019079747144072588,0.03,0.0,0.0,0.0,0.0,3.3333333333333335e-05,0.00285,64QAM
21.93,27.14,0.976,0.000301169686107854,0.03,0.0,0.0,6.666666666666667e-05,5e-05,0.00039999999999999996,0.014225,64QAM
22.26,36.0,0.9763,4.2209926141720255e-05,0.03,0.0,0.0,0.0,0.0,0.0,0.00175,64QAM
17.72,14.37,0.9836,0.0021628768703893498,0.03,0.0,0.0002,0.006266666666666667,0.01645,0.06963333333333334,0.0989,QPSK
18.51,38.95,0.9785,9.035618672957095e-06,0.03,0.0,0.0,0.0,0.0,0.0,0.0016,64QAM
10.37,4.15,0.9776,0.004181225205469801,0.03,0.021,0.0611,0.13446666666666665,0.1479,0.14596666666666666,0.1207,BPSK
25.92,26.85,0.9805,0.0008078221011565797,0.03,0.0,0.0,0.0,0.0,0.0005,0.01485,64QAM
28.56,15.51,0.98,0.02018300824662249,0.03,0.0,0.0001,0.0038666666666666663,0.0092,0.05826666666666667,0.092225,QPSK
29.83,11.08,0.9793,0.07497494106040904,0.03,0.0002,0.0022,0.025733333333333334,0.0472,0.10346666666666667,0.11015,BPSK
14.43,5.15,0.9753,0.008474256571411038,0.03,0.013,0.0436,0.11553333333333334,0.137,0.1424,0.119925,BPSK
26.3,35.36,0.976,0.00012403747516596928,0.03,0.0,0.0,0.0,0.0,6.666666666666667e-05,0.001775,64QAM
17.78,28.02,0.975,9.462895791562081e-05,0.03,0.0,0.0,0.0,0.0,6.666666666666667e-05,0.009975,64QAM
12.21,20.77,0.9766,0.0001392703429975323,0.03,0.0,0.0,0.00013333333333333334,0.0005,0.0134,0.057875,16QAM
29.94,8.03,0.9772,0.15530633033823765,0.03,0.0022,0.0126,0.06486666666666667,0.0938,0.12643333333333334,0.116225,BPSK
19.61,37.74,0.9839,1.538226831623857e-05,0.03,0.0,0.0,0.0,0.0,0.0,0.0016,64QAM
11.51,6.31,0.9754,0.0033132743722206993,0.03,0.0076,0.03,0.09566666666666666,0.1187,0.13666666666666666,0.118125,BPSK
24.01,36.78,0.976,5.283354474621088e-05,0.03,0.0,0.0,0.0,0.0,0.0,0.00175,64QAM
12.69,17.1,0.9781,0.00036223010318105567,0.03,0.0,0.0001,0.0013333333333333333,0.00395,0.04343333333333333,0.08485,QPSK
26.41,21.04,0.9801,0.0034506050296006685,0.03,0.0,0.0,6.666666666666667e-05,0.0003,0.010366666666666666,0.053725,16QAM
21.72,9.25,0.9783,0.017674347273618708,0.03,0.0014,0.0069,0.0488,0.07335,0.119,0.114575,BPSK
16.45,10.47,0.9785,0.003968026023140239,0.03,0.0002,0.0037,0.03386666666666666,0.05835,0.10926666666666666,0.11265,BPSK
17.24,0.7,0.9778,0.04513374987868407,0.03,0.0696,0.134,0.1859333333333333,0.17985,0.1532,0.1225,BPSK
11.83,39.73,0.9787,1.6192994792009963e-06,0.03,0.0,0.0,0.0,0.0,0.0,0.001325,64QAM
24.21,36.51,0.9756,5.895002711314024e-05,0.03,0.0,0.0,0.0,0.0,0.0,0.00155,64QAM
29.85,6.31,0.9756,0.2260551154527942,0.03,0.0076,0.0318,0.10099999999999999,0.1227,0.13773333333333335,0.11955,BPSK
27.57,29.38,0.9843,0.0006585319754669223,0.03,0.0,0.0,0.0,0.0,3.3333333333333335e-05,0.006425,64QAM
16.05,35.9,0.9774,1.034705819767116e-05,0.03,0.0,0.0,0.0,0.0,0.0,0.00175,64QAM
14.88,1.37,0.9795,0.02244754555749643,0.03,0.061,0.1239,0.17579999999999998,0.17605,0.15223333333333333,0.12245,BPSK
12.21,37.85,0.9825,2.731629761419446e-06,0.03,0.0,0.0,0.0,0.0,0.0,0.0014,64QAM
15.82,7.29,0.9733,0.007128783626576492,0.03,0.0044,0.0215,0.08073333333333334,0.10645,0.1328,0.117025,BPSK
27.91,29.36,0.9709,0.0007163280446740565,0.03,0.0,0.0,0.0,0.0,6.666666666666667e-05,0.007175,64QAM
25.82,24.54,0.9756,0.0013443846426447446,0.03,0.0,0.0,6.666666666666667e-05,5e-05,0.0023,0.027225,16QAM
25.46,32.79,0.9842,0.00018490507861799711,0.03,0.0,0.0,0.0,0.0,6.666666666666667e-05,0.002925,64QAM
27.61,18.17,0.9742,0.00879679996938082,0.03,0.0,0.0,0.0006,0.00125,0.03153333333333334,0.076125,8PSK
16.2,9.45,0.9739,0.00473749883378808,0.03,0.0016,0.0079,0.04726666666666667,0.07595,0.12069999999999999,0.114175,BPSK
19.03,10.5,0.978,0.007127399060234363,0.03,0.0008,0.0033,0.03406666666666667,0.0573,0.10953333333333333,0.111375,BPSK
18.91,37.95,0.9824,1.2464722790988988e-05,0.03,0.0,0.0,0.0,0.0,0.0,0.001725,64QAM
18.72,5.43,0.9737,0.021322551804975068,0.03,0.0118,0.0448,0.11053333333333333,0.13085,0.14023333333333335,0.119375,BPSK
27.46,39.77,0.9787,5.875081715240499e-05,0.03,0.0,0.0,0.0,0.0,0.0,0.0011,64QAM
15.57,27.27,0.9785,6.760126347895468e-05,0.03,0.0,0.0,0.0,0.0,0.0005333333333333334,0.01235,64QAM
17.97,30.72,0.9797,5.3019453078014094e-05,0.03,0.0,0.0,0.0,0.0,3.3333333333333335e-05,0.004775,64QAM
11.57,23.18,0.976,6.907955508443959e-05,0.03,0.0,0.0,6.666666666666667e-05,0.0001,0.0038666666666666663,0.0372,16QAM
24.12,28.9,0.9759,0.00033249465107012014,0.03,0.0,0.0,0.0,0.0,0.00016666666666666666,0.007875,64QAM
22.71,39.39,0.9786,2.1463705782474728e-05,0.03,0.0,0.0,0.0,0.0,0.0,0.000975,256QAM
23.7,2.06,0.9804,0.14557733856744245,0.03,0.0516,0.1075,0.16533333333333333,0.17035,0.15063333333333334,0.121325,BPSK
11.24,30.35,0.9759,1.225227458712372e-05,0.03,0.0,0.0,0.0,0.0,9.999999999999999e-05,0.005625,64QAM
13.04,19.83,0.976,0.0002098817053799332,0.03,0.0,0.0,0.0002666666666666667,0.00065,0.0184,0.065125,16QAM
20.96,30.27,0.9753,0.0001172837721527925,0.03,0.0,0.0,0.0,0.0,6.666666666666667e-05,0.0058,64QAM
11.8,18.2,0.9771,0.00022928731299029005,0.03,0.0,0.0,0.0010666666666666667,0.0028,0.02896666666666667,0.07695,QPSK
10.36,16.53,0.9763,0.00024146096865777412,0.03,0.0,0.0,0.0022,0.0058,0.0467,0.088475,QPSK
26.02,20.45,0.978,0.003610270619892421,0.03,0.0,0.0,6.666666666666667e-05,0.00035,0.014066666666666667,0.0604,16QAM
19.14,14.16,0.983,0.003147691203311258,0.03,0.0002,0.0003,0.006600000000000001,0.0163,0.07266666666666667,0.099875,QPSK
29.99,27.85,0.9778,0.0016349335733729245,0.03,0.0,0.0,0.0,0.0,0.0003333333333333333,0.011275,64QAM
21.22,27.41,0.979,0.0002402699278689186,0.03,0.0,0.0,0.0,0.0,0.00023333333333333333,0.012725,64QAM
20.29,3.74,0.9779,0.04510336877748118,0.03,0.0226,0.071,0.13573333333333334,0.15025,0.14513333333333334,0.120825,BPSK
14.99,12.87,0.9785,0.0016299148078912397,0.03,0.0,0.0004,0.013066666666666666,0.02615,0.08553333333333334,0.105025,QPSK
26.99,18.03,0.9775,0.007877707957741146,0.03,0.0,0.0,0.0007333333333333333,0.0024,0.029866666666666666,0.078875,8PSK
11.79,21.56,0.9727,0.00010532119543351214,0.03,0.0,0.0,6.666666666666667e-05,0.0002,0.008866666666666667,0.051575,16QAM
23.58,27.31,0.9791,0.0004232837489225392,0.03,0.0,0.0,0.0,0.0,0.00036666666666666667,0.012025,64QAM
24.47,23.51,0.974,0.0012488400499952963,0.03,0.0,0.0,6.666666666666667e-05,0.0001,0.0034000000000000002,0.03485,16QAM
19.56,4.7,0.9808,0.030613587354955302,0.03,0.0152,0.0558,0.12306666666666666,0.13975,0.14256666666666667,0.120125,BPSK
19.02,25.95,0.9763,0.00020298306293284386,0.03,0.0,0.0,0.0,0.0,0.0009666666666666666,0.02115,64QAM
12.55,36.53,0.9754,4.002191081008154e-06,0.03,0.0,0.0,0.0,0.0,3.3333333333333335e-05,0.001425,64QAM
11.87,26.16,0.9751,3.721035805948816e-05,0.03,0.0,0.0,0.0,0.0,0.0007,0.0181,64QAM
28.08,28.11,0.9736,0.000993056366019557,0.03,0.0,0.0,0.0,0.0,0.0003333333333333333,0.009475,64QAM
18.41,25.62,0.9756,0.00019012037425546096,0.03,0.0,0.0,6.666666666666667e-05,5e-05,0.0010333333333333334,0.022225,16QAM
14.62,14.3,0.9797,0.0010762865487126724,0.03,0.0,0.0002,0.006466666666666667,0.0134,0.07063333333333334,0.098975,QPSK
12.83,26.47,0.9796,4.329268750616214e-05,0.03,0.0,0.0,0.0,0.0,0.0006,0.01665,64QAM
26.77,8.47,0.9776,0.0676362871672596,0.03,0.0012,0.0125,0.06186666666666666,0.0856,0.12506666666666666,0.115525,BPSK
15.2,21.91,0.9837,0.0002135605938993734,0.03,0.0,0.0,6.666666666666667e-05,0.0001,0.007566666666666667,0.0467,16QAM
15.28,14.9,0.9792,0.0010922235550095557,0.03,0.0,0.0004,0.0038666666666666663,0.0108,0.06253333333333333,0.09625,QPSK
14.59,2.13,0.9743,0.01765362283734954,0.03,0.0468,0.1074,0.16713333333333333,0.17065,0.1505,0.121775,BPSK
24.71,5.57,0.9777,0.08204994810240827,0.03,0.0096,0.0384,0.10826666666666666,0.1269,0.141,0.11975,BPSK
14.39,18.92,0.9767,0.0003526248427850294,0.03,0.0,0.0,0.0003333333333333333,0.0012,0.0232,0.069875,8PSK
18.69,4.45,0.974,0.026516688240032883,0.03,0.0196,0.0584,0.12846666666666667,0.14615,0.1454,0.120175,BPSK
23.88,29.21,0.9814,0.00029297474721595506,0.03,0.0,0.0,0.0,0.0,3.3333333333333335e-05,0.007375,64QAM
15.57,35.41,0.9778,1.0376216906776159e-05,0.03,0.0,0.0,0.0,0.0,0.0,0.0016,64QAM
23.97,38.16,0.9735,3.80903586434712e-05,0.03,0.0,0.0,0.0,0.0,0.0,0.00185,64QAM
20.71,15.13,0.9817,0.0036153455417764356,0.03,0.0,0.0001,0.004,0.0106,0.06363333333333333,0.09595,QPSK
21.73,34.37,0.9777,5.450701247926366e-05,0.03,0.0,0.0,0.0,0.0,0.0,0.002275,64QAM
16.21,20.13,0.9743,0.00040563499651765007,0.03,0.0,0.0,6.666666666666667e-05,0.00075,0.015633333333333332,0.0601,16QAM
14.38,16.96,0.9804,0.0005517404881446023,0.03,0.0,0.0,0.0015333333333333334,0.00345,0.04253333333333333,0.084925,QPSK
25.14,7.76,0.9757,0.054726464479671756,0.03,0.004,0.0153,0.07213333333333334,0.0994,0.13036666666666666,0.1163,BPSK
17.15,37.42,0.9761,9.395814133202827e-06,0.03,0.0,0.0,0.0,0.0,0.0,0.00165,64QAM
10.4,15.94,0.9751,0.0002791031869954043,0.03,0.0,0.0,0.0028,0.0078,0.053233333333333334,0.09095,QPSK
10.67,19.98,0.9755,0.00011720080165239577,0.03,0.0,0.0,0.00013333333333333334,0.00045,0.0167,0.0634,16QAM
17.33,19.47,0.9775,0.0006116019656865609,0.03,0.0,0.0001,0.0002666666666666667,0.00085,0.020399999999999998,0.06725,16QAM
18.8,38.29,0.9762,1.1236223422812602e-05,0.03,0.0,0.0,0.0,0.0,0.0,0.001425,64QAM
28.39,10.54,0.9806,0.06092153319764802,0.03,0.0008,0.0039,0.032266666666666666,0.05735,0.1107,0.11225,BPSK
10.25,39.4,0.9753,1.218297305670662e-06,0.03,0.0,0.0,0.0,0.0,0.0,0.00135,64QAM
25.57,28.22,0.9786,0.0005426878268916036,0.03,0.0,0.0,6.666666666666667e-05,0.0,0.00013333333333333334,0.010075,64QAM
23.72,38.9,0.9775,3.034873498412175e-05,0.03,0.0,0.0,0.0,0.0,0.0,0.001725,64QAM
25.09,20.3,0.9789,0.0030106202122763288,0.03,0.0,0.0,0.0003333333333333333,0.0005,0.014933333333333333,0.05915,16QAM
15.88,33.29,0.9793,1.8147325005603672e-05,0.03,0.0,0.0,0.0,0.0,3.3333333333333335e-05,0.0027,64QAM
29.03,32.63,0.9761,0.0004360379194004679,0.03,0.0,0.0,0.0,0.0,0.0,0.003075,64QAM
20.34,31.26,0.9805,8.084905614909623e-05,0.03,0.0,0.0,0.0,0.0,9.999999999999999e-05,0.004075,64QAM
13.04,28.74,0.9784,2.6885129825561357e-05,0.03,0.0,0.0,0.0,0.0,0.00019999999999999998,0.008925,64QAM
24.28,35.09,0.9761,8.299434623535683e-05,0.03,0.0,0.0,0.0,0.0,0.0,0.00215,64QAM
10.09,9.9,0.9721,0.0010450734622224345,0.03,0.0008,0.005,0.03933333333333333,0.064,0.11203333333333333,0.11225,BPSK
29.85,12.26,0.9768,0.05730938843998853,0.03,0.0002,0.0014,0.018333333333333333,0.03395,0.09256666666666667,0.106525,BPSK
10.4,16.05,0.9808,0.00027231754693261096,0.03,0.0,0.0,0.0026666666666666666,0.0067,0.05193333333333333,0.09015,QPSK
12.48,15.07,0.9815,0.0005511145298061403,0.03,0.0,0.0001,0.0038666666666666663,0.0106,0.062233333333333335,0.096475,QPSK
12.27,34.3,0.9742,6.275418823088491e-06,0.03,0.0,0.0,0.0,0.0,0.0,0.002275,64QAM
25.22,36.68,0.9735,7.152964897387175e-05,0.03,0.0,0.0,0.0,0.0,0.0,0.00155,64QAM
23.74,33.93,0.9764,9.577658354467962e-05,0.03,0.0,0.0,0.0,0.0,0.0,0.00245,64QAM
14.72,0.17,0.971,0.0285010752171781,0.03,0.0848,0.1487,0.19346666666666668,0.18555,0.15426666666666666,0.122375,BPSK
15.73,33.29,0.9766,1.7560331764445033e-05,0.03,0.0,0.0,0.0,0.0,0.0,0.002725,64QAM
16.61,23.61,0.9739,0.0001995808394308576,0.03,0.0,0.0,0.0,0.0,0.0028333333333333335,0.033325,16QAM
14.46,2.9,0.9769,0.014309022081791063,0.03,0.0368,0.0902,0.15626666666666666,0.16195,0.14916666666666667,0.121525,BPSK
22.74,4.91,0.979,0.06062467761180358,0.03,0.0172,0.0533,0.12246666666666667,0.13755,0.14293333333333333,0.120425,BPSK
23.28,17.84,0.9778,0.003492252177957128,0.03,0.0,0.0,0.0010666666666666667,0.00265,0.032466666666666665,0.078825,QPSK
14.74,29.83,0.98,3.0995189970242266e-05,0.03,0.0,0.0,0.0,0.0,0.0,0.006,64QAM
23.57,30.02,0.9761,0.00022643748514628563,0.03,0.0,0.0,0.0,0.0,0.00019999999999999998,0.006075,64QAM
25.93,36.39,0.9794,9.006263645343888e-05,0.03,0.0,0.0,0.0,0.0,0.0,0.001525,64QAM
16.75,39.39,0.9785,5.446720647966514e-06,0.03,0.0,0.0,0.0,0.0,0.0,0.0015,64QAM
15.21,3.68,0.9747,0.0142212429751523,0.03,0.03,0.0767,0.1442,0.1521,0.14796666666666666,0.120475,BPSK
16.96,30.33,0.978,4.608491555254231e-05,0.03,0.0,0.0,0.0,0.0,0.0,0.006075,64QAM
18.69,19.97,0.9766,0.0007444391314103749,0.03,0.0,0.0,0.00019999999999999998,0.00085,0.0171,0.063325,16QAM
24.45,16.87,0.9743,0.005733889539294434,0.03,0.0,0.0001,0.0016666666666666668,0.0045,0.043500000000000004,0.0863,QPSK
22.51,24.16,0.9786,0.0006842253489925565,0.03,0.0,0.0,0.0,0.0,0.0020666666666666667,0.028775,16QAM
25.53,10.16,0.9766,0.03443870585681624,0.03,0.0002,0.0038,0.036533333333333334,0.0607,0.11333333333333334,0.11225,BPSK
23.67,17.8,0.9797,0.0038612707243254585,0.03,0.0,0.0,0.00046666666666666666,0.0023,0.03383333333333333,0.0782,8PSK
21.81,30.82,0.9786,0.000125592337016824,0.03,0.0,0.0,0.0,0.0,3.3333333333333335e-05,0.00465,64QAM
27.16,31.23,0.978,0.0003918423789118268,0.03,0.0,0.0,0.0,0.0,3.3333333333333335e-05,0.0043,64QAM
12.75,0.74,0.98,0.015896596233986912,0.03,0.0744,0.13,0.1852,0.18065,0.1533,0.122275,BPSK
24.59,13.62,0.9846,0.012517853692683174,0.03,0.0,0.0003,0.009133333333333334,0.02105,0.08070000000000001,0.1037,QPSK
27.28,19.09,0.9765,0.006591059230054947,0.03,0.0,0.0,0.00039999999999999996,0.0013,0.023433333333333334,0.068575,8PSK
16.98,1.53,0.9769,0.03506924369964745,0.03,0.0628,0.1153,0.17906666666666668,0.1763,0.15143333333333334,0.121525,BPSK
18.16,6.65,0.9786,0.01414824845017285,0.03,0.006,0.0273,0.09066666666666667,0.1139,0.13483333333333333,0.11845,BPSK
25.31,19.87,0.9795,0.003497334763809175,0.03,0.0,0.0,6.666666666666667e-05,0.00035,0.016333333333333335,0.0633,16QAM
29.7,22.2,0.9748,0.005625643322675626,0.03,0.0,0.0,6.666666666666667e-05,5e-05,0.006733333333333333,0.04715,16QAM
12.43,36.98,0.9808,3.51174948752197e-06,0.03,0.0,0.0,0.0,0.0,0.0,0.0016,64QAM
28.4,20.84,0.9793,0.005700980030599463,0.03,0.0,0.0,0.0,0.00015,0.011500000000000002,0.054975,16QAM
12.42,27.52,0.978,3.0902583591059257e-05,0.03,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0122,64QAM
12.92,20.42,0.9683,0.0001774323021066843,0.03,0.0,0.0,6.666666666666667e-05,0.00015,0.014766666666666666,0.058975,16QAM
18.44,21.35,0.9773,0.0005115394167515458,0.03,0.0,0.0,6.666666666666667e-05,0.00025,0.009833333333333333,0.0528,16QAM
24.39,13.31,0.9805,0.012837536181413922,0.03,0.0,0.0004,0.010466666666666666,0.0232,0.08246666666666667,0.103575,QPSK
12.99,16.0,0.976,0.0004994952541785354,0.03,0.0,0.0,0.0021333333333333334,0.0064,0.05223333333333333,0.091125,QPSK
13.49,29.7,0.9779,2.3891873241738985e-05,0.03,0.0,0.0,0.0,0.0,3.3333333333333335e-05,0.00685,64QAM
20.58,30.34,0.9788,0.00010571233861794375,0.03,0.0,0.0,0.0,0.0,6.666666666666667e-05,0.005525,64QAM
19.06,21.52,0.9813,0.000567655045816269,0.03,0.0,0.0,0.0,0.0001,0.009266666666666666,0.050575,16QAM
22.81,35.3,0.9804,5.6395303514100156e-05,0.03,0.0,0.0,0.0,0.0,3.3333333333333335e-05,0.002325,64QAM
20.41,12.75,0.9782,0.005838055232742121,0.03,0.0002,0.0005,0.012933333333333333,0.02795,0.0882,0.10525,QPSK
11.07,5.3,0.977,0.003782689631699603,0.03,0.012,0.0418,0.1134,0.13585,0.1406,0.11985,BPSK
15.53,16.56,0.9735,0.0007891651303661367,0.03,0.0,0.0,0.0014666666666666667,0.00535,0.04853333333333334,0.0879,QPSK
23.23,11.49,0.9724,0.014931113167781814,0.03,0.0002,0.0015,0.02186666666666667,0.0406,0.1007,0.10985,BPSK
12.61,20.02,0.9763,0.00018160446056119926,0.03,0.0,0.0,0.0,0.00065,0.015966666666666667,0.062675,16QAM
17.84,30.86,0.9863,4.9880195290204794e-05,0.03,0.0,0.0,0.0,0.0,0.00013333333333333334,0.004425,64QAM
15.01,17.11,0.9804,0.0006170869534267812,0.03,0.0,0.0,0.0012,0.00385,0.04123333333333334,0.084525,QPSK
20.84,1.17,0.9797,0.0926383383417716,0.03,0.065,0.1309,0.1784,0.1795,0.15246666666666667,0.12175,BPSK
29.66,30.6,0.9772,0.0008056854743205737,0.03,0.0,0.0,0.0,0.0,3.3333333333333335e-05,0.005025,64QAM
19.75,28.09,0.9751,0.00014677251918119967,0.03,0.0,0.0,0.0,0.0,0.00023333333333333333,0.010625,64QAM
20.84,36.82,0.9811,2.526477161482121e-05,0.03,0.0,0.0,0.0,0.0,0.0,0.001775,64QAM
29.48,0.56,0.9749,0.7799578217070589,0.03,0.0778,0.1423,0.18486666666666665,0.18105,0.15226666666666666,0.122275,BPSK
27.48,13.33,0.9793,0.025968404154816827,0.03,0.0,0.0002,0.010133333333333333,0.02145,0.08036666666666667,0.10335,QPSK
16.09,8.92,0.9781,0.005212606466257083,0.03,0.0016,0.0088,0.05366666666666667,0.0799,0.12156666666666667,0.115275,BPSK
11.34,16.87,0.9749,0.0002798488080007137,0.03,0.0,0.0,0.0010666666666666667,0.00475,0.043833333333333335,0.0856,QPSK
18.5,0.43,0.9776,0.06412548528696663,0.03,0.082,0.1485,0.19493333333333332,0.18535,0.153,0.12245,BPSK
28.27,27.98,0.98,0.0010697510586696426,0.03,0.0,0.0,0.0,0.0,0.00023333333333333333,0.01025,64QAM
22.81,8.0,0.9784,0.030289815789363888,0.03,0.0026,0.0169,0.06273333333333334,0.0925,0.12663333333333335,0.116625,BPSK
